GName, Name, Catalog, GLong, GLat, Size, HII_Name, Group, GLong_Observed, GLat_Observed, VLSR, e_VLSR, FWHM, e_FWHM, T_L, e_T_L, T_e,Wavelength, Lines, Resolutiom, Telescope, Author, Molecular_Name, Molecular_GLong, Molecular_GLat, Molecular_VLSR, Molecule, Molecular_Author, Maser_VLSR, Maser_VLSR, Near, Far, Tangent, RGal, VT, KDAR, Distance, e_Distance, Distance_Reid, e_Distance_Reid, Distance_PDF, e_Distance_pos_PDF, e_Distance_neg_PDF, Azimuth, Z, Distance_Method, Distance_Author, Group_VLSR, Group_e_VLSR, Group_Distance, Group_e_Distance, Group_RGal, Group_KDAR, Group_Azimuth, Group_z, Group_Distance_Reid, Group_e_Distance_Reid, Group_RGal_Reid, Group_Azimuth_Reid, Group_z_Reid, Group_Distance_PDF, Group_e_Distance_pos_PDF, Group_e_Distance_neg_PDF, Group_RGal_PDF, Group_Azimuth_PDF, Group_z_PDF, HRDS_Flux, HRDS_e_Flux, HRDS_Size, HRDS_Flags,VGPS_Flux, VGPS_e_Flux, VGPS_Area, MAGPIS_Flux, MAGPIS_e_Flux, MAGPIS_Area,SUMSS_Flux
G000.530+00.131, FA216, C,0.530131,0.131702,50.5506, , ,0,0, , , , , , ,0, , , , , , ,0,0, , , ,0,0,0,0,0,0,0, ,0,0,0,0,0,0,0,0,0, , , , ,0,0,0, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, ,0,0,0,0,0,0,0
G000.530-00.156, , Q,0.53038,-0.155807,29.4175, , ,0,0, , , , , , ,0, , , , , , ,0,0, , , ,0,0,0,0,0,0,0, ,0,0,0,0,0,0,0,0,0, , , , ,0,0,0, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, ,0,0,0,0,0,0,0
G000.533-00.082, , G,0.533332,-0.0817726,66.8632, , G000.510-00.051; Sgr B1,0,0, , , , , , ,0, , , , , , ,0,0, , , ,0,0,0,0,0,0,0, ,0,0,0,0,0,0,0,0,0, , ,45, ,0,0,0, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, ,0,0,0,0,0,0,0
G000.534+00.168, FA217, G,0.534824,0.168883,31.2643, , G000.521+00.178,0,0, , , , , , ,0, , , , , , 17430-2822,0.527,0.182,-3.8, CS, Bronfman  Nyman  & May (1996),0,0,0,0,0,0,0, ,0,0,0,0,0,0,0,0,0, , ,-2.3,1.1,0,0,0, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, ,0,0,0,0,0,0,0
G000.541-00.046, , Q,0.5413,-0.0456248,20.4662, , ,0,0, , , , , , ,0, , , , , , ,0,0, , , ,0,0,0,0,0,0,0, ,0,0,0,0,0,0,0,0,0, , , , ,0,0,0, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, ,0,0,0,0,0,0,0
G000.544-00.227, FA218, Q,0.544302,-0.226129,128.528, , ,0,0, , , , , , ,0, , , , , , ,0,0, , , ,0,0,0,0,0,0,0, ,0,0,0,0,0,0,0,0,0, , , , ,0,0,0, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, ,0,0,0,0,0,0,0
G000.547-00.060, , C,0.54725,-0.059607,20.4662, , ,0,0, , , , , , ,0, , , , , , ,0,0, , , ,0,0,0,0,0,0,0, ,0,0,0,0,0,0,0,0,0, , , , ,0,0,0, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, ,0,0,0,0,0,0,0
G000.548-00.852, , G,0.548089,-0.851137,28.2152, , G000.583-00.870,0,0, , , , , , ,0, , , , , , ,0,0, , , ,0,0,0,0,0,0,0, ,0,0,0,0,0,0,0,0,0, , ,14.2,0.1,0,0,0, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, ,0,0,0,0,0,0,0
G000.548-00.836, , G,0.548581,-0.835273,41.7092, , G000.583-00.870,0,0, , , , , , ,0, , , , , , ,0,0, , , ,0,0,0,0,0,0,0, ,0,0,0,0,0,0,0,0,0, , ,14.2,0.1,0,0,0, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, ,0,0,0,0,0,0,0
G000.551+00.060, FA219, C,0.551446,0.06012,90.0997, , ,0,0, , , , , , ,0, , , , , , ,0,0, , , ,0,0,0,0,0,0,0, ,0,0,0,0,0,0,0,0,0, , , , ,0,0,0, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, ,0,0,0,0,0,0,0
G000.557-00.079, , Q,0.557067,-0.078944,20.4662, , ,0,0, , , , , , ,0, , , , , , ,0,0, , , ,0,0,0,0,0,0,0, ,0,0,0,0,0,0,0,0,0, , , , ,0,0,0, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, ,0,0,0,0,0,0,0
G000.563-00.852, , G,0.563339,-0.851875,35.8158, , G000.583-00.870,0,0, , , , , , ,0, , , , , , ,0,0, , , ,0,0,0,0,0,0,0, ,0,0,0,0,0,0,0,0,0, , ,14.2,0.1,0,0,0, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, ,0,0,0,0,0,0,0
G000.563-00.037, , C,0.563585,-0.0365158,23.1136, , ,0,0, , , , , , ,0, , , , , , ,0,0, , , ,0,0,0,0,0,0,0, ,0,0,0,0,0,0,0,0,0, , , , ,0,0,0, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, ,0,0,0,0,0,0,0
G000.563-00.824, , G,0.563831,-0.823344,39.6281, , G000.583-00.870,0,0, , , , , , ,0, , , , , , ,0,0, , , ,0,0,0,0,0,0,0, ,0,0,0,0,0,0,0,0,0, , ,14.2,0.1,0,0,0, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, ,0,0,0,0,0,0,0
G000.567-00.097, , Q,0.567274,-0.0966533,20.3523, , ,0,0, , , , , , ,0, , , , , , ,0,0, , , ,0,0,0,0,0,0,0, ,0,0,0,0,0,0,0,0,0, , , , ,0,0,0, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, ,0,0,0,0,0,0,0
G000.574+00.128, , Q,0.574469,0.128979,19.6834, , ,0,0, , , , , , ,0, , , , , , ,0,0, , , ,0,0,0,0,0,0,0, ,0,0,0,0,0,0,0,0,0, , , , ,0,0,0, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, ,0,0,0,0,0,0,0
G000.579-00.045, , C,0.57908,-0.0446325,24.6399, , ,0,0, , , , , , ,0, , , , , , ,0,0, , , ,0,0,0,0,0,0,0, ,0,0,0,0,0,0,0,0,0, , , , ,0,0,0, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, ,0,0,0,0,0,0,0
G000.583-00.871, G000.561-00.850; G00.58, K,0.583828,-0.870617,79.5116, G000.583-00.870, G000.583-00.870,0.583,-0.87,14.2,0.1,17.4,0.2,281.4,2.23,0,3, H87-H93,1.3, GBT, Anderson et al. (2015b), ,0,0, , , ,0,0,0,0,0,0,0, ,0,0,0,0,0,0,0,0,0, , , , ,0,0,0, ,0,0,0,0,0,0,0,0,0,0,0,0,0,1121.93,49.9551,134.216, C,0,0,0,0,0,0,0
G000.586-00.127, , C,0.586828,-0.126537,15.2939, , ,0,0, , , , , , ,0, , , , , , ,0,0, , , ,0,0,0,0,0,0,0, ,0,0,0,0,0,0,0,0,0, , , , ,0,0,0, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, ,0,0,0,0,0,0,0
G000.587-00.086, , Q,0.587074,-0.085585,28.5113, , ,0,0, , , , , , ,0, , , , , , ,0,0, , , ,0,0,0,0,0,0,0, ,0,0,0,0,0,0,0,0,0, , , , ,0,0,0, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, ,0,0,0,0,0,0,0
G000.591+00.050, FA220, C,0.591558,0.0507395,42.5002, , ,0,0, , , , , , ,0, , , , , , ,0,0, , , ,0,0,0,0,0,0,0, ,0,0,0,0,0,0,0,0,0, , , , ,0,0,0, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, ,0,0,0,0,0,0,0
G000.593-00.047, , C,0.593237,-0.0464515,92.767, , ,0,0, , , , , , ,0, , , , , , ,0,0, , , ,0,0,0,0,0,0,0, ,0,0,0,0,0,0,0,0,0, , , , ,0,0,0, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, ,0,0,0,0,0,0,0
G000.595-00.618, G000.572-00.628, K,0.595643,-0.617402,215.253, G000.572-00.628, ,0.572,-0.628,20, ,15, , , ,0,6, H110,2.5, Effelsberg, Downes et al. (1980), ,0,0, , , ,0,0,0,0,0,0,0, ,0,0,0,0,0,0,0,0,0, , , , ,0,0,0, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, ,0,0,0,0,0,0,0
G000.596-00.171, , Q,0.596298,-0.170564,16.0461, , ,0,0, , , , , , ,0, , , , , , ,0,0, , , ,0,0,0,0,0,0,0, ,0,0,0,0,0,0,0,0,0, , , , ,0,0,0, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, ,0,0,0,0,0,0,0
G000.599-00.049, FQ103; FQ104, K,0.599741,-0.0481989,19.8642, FQ104; Sgr B1, ,0.602,-0.051,53.1,0.1,41.1,0.2,568.15,2.527,0,3, H87-H93,1.3, GBT, Anderson et al. (2015b), ,0,0, , , ,0,0,0,0,0,0,0, ,0,0,0,0,0,0,0,0,0, , , , ,0,0,0, ,0,0,0,0,0,0,0,0,0,0,0,0,0,12091.1,834.196,104.742, P,0,0,0,0,0,0,0
G000.600-00.121, , Q,0.600233,-0.120634,11.2123, , ,0,0, , , , , , ,0, , , , , , ,0,0, , , ,0,0,0,0,0,0,0, ,0,0,0,0,0,0,0,0,0, , , , ,0,0,0, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, ,0,0,0,0,0,0,0
G000.601-00.069, , C,0.601586,-0.0686137,22.4368, , ,0,0, , , , , , ,0, , , , , , ,0,0, , , ,0,0,0,0,0,0,0, ,0,0,0,0,0,0,0,0,0, , , , ,0,0,0, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, ,0,0,0,0,0,0,0
G000.602-00.051, FQ104, K,0.602446,-0.0505356,18.9603, FQ104; Sgr B1, ,0.602,-0.051,53.1,0.1,41.1,0.2,568.15,2.527,0,3, H87-H93,1.3, GBT, Anderson et al. (2015b), ,0,0, , , ,0,0,0,0,0,0,0, ,0,0,0,0,0,0,0,0,0, , , , ,0,0,0, ,0,0,0,0,0,0,0,0,0,0,0,0,0,12091.1,834.196,104.742, P,0,0,0,0,0,0,0
G000.602+00.333, G000.605+00.325; G000.605+00.329, K,0.602836,0.333658,83.6117, G000.605+00.329, ,0.605,0.329,-2.9,0.5,26,1.2,14.92,0.58,0,3, H91;H92,3, NRAO 140', Quireza et al. (2006), ,0,0, , , ,0,0,0,0,0,0,0, ,0,0,0,0,0,0,0,0,0, , , , ,0,0,0, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, ,0,0,0,0,0,0,0
G000.605-00.202, FA222, C,0.605568,-0.201686,42.5, , ,0,0, , , , , , ,0, , , , , , ,0,0, , , ,0,0,0,0,0,0,0, ,0,0,0,0,0,0,0,0,0, , , , ,0,0,0, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, ,0,0,0,0,0,0,0
G000.616-00.052, , C,0.616466,-0.0512735,21.3295, , ,0,0, , , , , , ,0, , , , , , ,0,0, , , ,0,0,0,0,0,0,0, ,0,0,0,0,0,0,0,0,0, , , , ,0,0,0, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, ,0,0,0,0,0,0,0
G000.624-00.046, , C,0.624921,-0.0455566,42.7232, , ,0,0, , , , , , ,0, , , , , , ,0,0, , , ,0,0,0,0,0,0,0, ,0,0,0,0,0,0,0,0,0, , , , ,0,0,0, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, ,0,0,0,0,0,0,0
G000.630-00.027, FA223, K,0.630235,-0.026885,42.5, G000.630-00.027, ,0.63,-0.027, 90.6;51.3;136.2, 0.1;0.2;0.3, 52.8;37.0;28.8, 0.5;0.4;0.6,       188.222;87.2;27.9,      0.326000;0.7;0.5,0,3, H87-H93,1.3, GBT, Anderson et al. (2015b), ,0,0, , , ,0,0,0,0,0,0,0, ,0,0,0,0,0,0,0,0,0, , , , ,0,0,0, ,0,0,0,0,0,0,0,0,0,0,0,0,0,5146.88,73.8369,113.572, ,0,0,0,0,0,0,0
G000.638-00.115, FA224, K,0.638866,-0.114406,49.1771, FA224; Sgr B2, ,0.639,-0.114, 70.4;24.9;96.7, 0.1;0.2;0.6, 27.4;27.6;17.4, 0.4;0.6;1.2,       192.600;65.3;33.4,       1.10000;1.1;1.7,0,3, H87-H93,1.3, GBT, Anderson et al. (2015b), ,0,0, , , ,0,0,0,0,0,0,0, ,0,0,0,0,0,0,0,0,0, , , , ,0,0,0, ,0,0,0,0,0,0,0,0,0,0,0,0,0,2831.75,110.788,107.875, ,0,0,0,0,0,0,0
G000.649-00.080, G000.656-00.058; G000.665-00.035, K,0.649113,-0.0796445,95.2605, G000.665-00.035; Sgr B2, G000.665-00.035; Sgr B2,0.665,-0.035,64.3,0.2,40.5,0.4,474.49,4.03,0,3, H91;H92,3, NRAO 140', Quireza et al. (2006), ,0,0, , , ,62,0,0,0,0,0.753694,0, ,7.75194,0.727405,7.75194,0.727405,7.75194,0.727405,0.727405,6.69143,-10.7756, Parallax, Reid et al. 2009c, , ,0,0,0, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, ,0,0,0,0,0,0,0
G000.657-00.041, , G,0.657044,-0.0408458,24.7997, , G000.665-00.035; Sgr B2,0,0, , , , , , ,0, , , , , , 17441-2822,0.665,-0.034, 50.8;81.6, CS, Bronfman  Nyman  & May (1996),62,0,0,0,0,0.753835,0, ,7.75194,0.727405,7.75194,0.727405,7.75194,0.727405,0.727405,6.77451,-5.52631, Parallax, Reid et al. 2009c,64.3,0.2,7.75194,0.727405,0.753694, ,6.69143,-10.7756,7.75194,0.727405,0.595085,38.6568,-10.7756,7.75194,0.727405,0.727405,0.595085,38.6568,-10.7756,0,0,0, ,0,0,0,0,0,0,0
G000.660-00.052, , Q,0.660309,-0.0519498,14.3256, , ,0,0, , , , , , ,0, , , , , , ,0,0, , , ,0,0,0,0,0,0,0, ,0,0,0,0,0,0,0,0,0, , , , ,0,0,0, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, ,0,0,0,0,0,0,0
G000.666-00.036, Sgr B2 Main, G,0.66617,-0.0359266,16.6851, Sgr B2, G000.665-00.035; Sgr B2,0,0, , , , , , ,0, , , , , , 17441-2822,0.665,-0.034, 50.8;81.6, CS, Bronfman  Nyman  & May (1996),0,0,0,0,0,0,0, ,0,0,0,0,0,0,0,0,0, , ,64.3,0.2,7.75194,0.727405,0.753694, ,6.69143,-10.7756,7.75194,0.727405,0.595085,38.6568,-10.7756,7.75194,0.727405,0.727405,0.595085,38.6568,-10.7756,0,0,0, ,0,0,0,0,0,0,0
G000.666-00.051, Sgr B2 North, G,0.666432,-0.0504483,19.4101, , G000.665-00.035; Sgr B2,0,0, , , , , , ,0, , , , , , 17441-2822,0.665,-0.034, 50.8;81.6, CS, Bronfman  Nyman  & May (1996),0,0,0,0,0,0,0, ,0,0,0,0,0,0,0,0,0, , ,64.3,0.2,7.75194,0.727405,0.753694, ,6.69143,-10.7756,7.75194,0.727405,0.595085,38.6568,-10.7756,7.75194,0.727405,0.727405,0.595085,38.6568,-10.7756,0,0,0, ,0,0,0,0,0,0,0
G000.668+00.641, G000.640+00.623, K,0.668534,0.641751,343.014, G000.640+00.623, ,0.64,0.623,3.7,0.8,17.1,2,33,3.3,0,6, H85;H87;H88,6, NRAO 140', Lockman  Pisano  & Howard (1996), ,0,0, , , ,0,0,0,0,0,0,0, ,0,0,0,0,0,0,0,0,0, , , , ,0,0,0, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, ,0,0,0,0,0,0,0
G000.670-00.043, FQ107, G,0.670332,-0.0420499,14.6153, , FQ110; Sgr B2,0,0, , , , , , ,0, , , , , , 17441-2822,0.665,-0.034, 50.8;81.6, CS, Bronfman  Nyman  & May (1996),0,0,0,0,0,0,0, ,0,0,0,0,0,0,0,0,0, , ,66.4,0.1,0,0,0, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, ,0,0,0,0,0,0,0
G000.670-00.035, FQ108, K,0.670455,-0.0344252,19.8841, G000.670-00.034, ,0.67,-0.034,64.8,0.1,40.2,0.1,2047,5.95,0,3, H87-H93,1.3, GBT, Anderson et al. (2015b), 17441-2822,0.665,-0.034, 50.8;81.6, CS, Bronfman  Nyman  & May (1996),0,0,0,0,0,0,0, ,0,0,0,0,0,0,0,0,0, , , , ,0,0,0, ,0,0,0,0,0,0,0,0,0,0,0,0,0,28326.8,1328.06,173.036, P,0,0,0,0,0,0,0
G000.674+00.083, FA228, C,0.674812,0.0833375,61.4155, , ,0,0, , , , , , ,0, , , , , , ,0,0, , , ,0,0,0,0,0,0,0, ,0,0,0,0,0,0,0,0,0, , , , ,0,0,0, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, ,0,0,0,0,0,0,0
G000.676-00.043, FQ109, G,0.676481,-0.0421729,13.5121, , FQ110; Sgr B2,0,0, , , , , , ,0, , , , , , 17441-2822,0.665,-0.034, 50.8;81.6, CS, Bronfman  Nyman  & May (1996),0,0,0,0,0,0,0, ,0,0,0,0,0,0,0,0,0, , ,66.4,0.1,0,0,0, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, ,0,0,0,0,0,0,0
G000.681-00.064, , C,0.681217,-0.0639837,31.722, , ,0,0, , , , , , ,0, , , , , , ,0,0, , , ,0,0,0,0,0,0,0, ,0,0,0,0,0,0,0,0,0, , , , ,0,0,0, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, ,0,0,0,0,0,0,0
G000.681-00.035, FQ110, K,0.681755,-0.0345739,27.6327, FQ110; Sgr B2, FQ110; Sgr B2,0.682,-0.035,66.4,0.1,39.1,0.1,1804.1,4.97,0,3, H87-H93,1.3, GBT, Anderson et al. (2015b), ,0,0, , , ,0,0,0,0,0,0,0, ,0,0,0,0,0,0,0,0,0, , , , ,0,0,0, ,0,0,0,0,0,0,0,0,0,0,0,0,0,26717.4,1671.82,135.127, ,0,0,0,0,0,0,0
G000.692-00.047, FA229, K,0.692359,-0.0461385,25.576, FA229; Sgr B2, ,0.692,-0.046,60,0.1,40.9,0.1,504.5,1.25,0,3, H87-H93,1.3, GBT, Anderson et al. (2015b), ,0,0, , , ,0,0,0,0,0,0,0, ,0,0,0,0,0,0,0,0,0, , , , ,0,0,0, ,0,0,0,0,0,0,0,0,0,0,0,0,0,8645.96,236.958,86.65, ,0,0,0,0,0,0,0
G000.697-00.053, FA229, K,0.697524,-0.0525334,25.576, FA229; Sgr B2, ,0.692,-0.046,60,0.1,40.9,0.1,504.5,1.25,0,3, H87-H93,1.3, GBT, Anderson et al. (2015b), ,0,0, , , ,0,0,0,0,0,0,0, ,0,0,0,0,0,0,0,0,0, , , , ,0,0,0, ,0,0,0,0,0,0,0,0,0,0,0,0,0,8645.96,236.958,86.65, ,0,0,0,0,0,0,0
G000.711-00.039, , C,0.71153,-0.0388524,26.0414, , ,0,0, , , , , , ,0, , , , , , ,0,0, , , ,0,0,0,0,0,0,0, ,0,0,0,0,0,0,0,0,0, , , , ,0,0,0, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, ,0,0,0,0,0,0,0
G000.719+00.029, FA230, C,0.719584,0.0290667,42.5, , ,0,0, , , , , , ,0, , , , , , ,0,0, , , ,0,0,0,0,0,0,0, ,0,0,0,0,0,0,0,0,0, , , , ,0,0,0, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, ,0,0,0,0,0,0,0
G000.729-00.103, FA074, K,0.729,-0.103,72.1232, G000.729-00.103a, ,0.729,-0.103, 105.3;83.2, 0.2;0.4, 22.6;33.1, 0.2;0.6,       136.200;114.4,       3.40000;1.4,0,3, H87-H93,1.3, GBT, Anderson et al. (2011), ,0,0, , , ,0,0,0,0,0,0.108146,0, ,8.5,0,8.34,0,8.34,0,0,89.6355,-15.2804, Nuclear Disk, , , ,0,0,0, ,0,0,0,0,0,0,0,0,0,0,0,0,0,2130.6,54.5801,110.551, ,0,0,0,0,0,0,0
G000.755-00.027, , Q,0.755714,-0.0261314,36.8908, , ,0,0, , , , , , ,0, , , , , , ,0,0, , , ,0,0,0,0,0,0,0, ,0,0,0,0,0,0,0,0,0, , , , ,0,0,0, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, ,0,0,0,0,0,0,0
G000.775-00.087, , Q,0.775465,-0.0864656,43.8106, , ,0,0, , , , , , ,0, , , , , , ,0,0, , , ,0,0,0,0,0,0,0, ,0,0,0,0,0,0,0,0,0, , , , ,0,0,0, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, ,0,0,0,0,0,0,0
G000.800+00.010, FA231, C,0.800994,0.0103489,61.2302, , ,0,0, , , , , , ,0, , , , , , ,0,0, , , ,0,0,0,0,0,0,0, ,0,0,0,0,0,0,0,0,0, , , , ,0,0,0, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, ,0,0,0,0,0,0,0
G000.801+00.205, , Q,0.801909,0.205614,39.1401, , ,0,0, , , , , , ,0, , , , , , ,0,0, , , ,0,0,0,0,0,0,0, ,0,0,0,0,0,0,0,0,0, , , , ,0,0,0, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, ,0,0,0,0,0,0,0
G000.820-00.254, , C,0.820919,-0.25394,40.9165, , ,0,0, , , , , , ,0, , , , , , ,0,0, , , ,0,0,0,0,0,0,0, ,0,0,0,0,0,0,0,0,0, , , , ,0,0,0, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, ,0,0,0,0,0,0,0
G000.829+00.198, FA075, K,0.82944,0.198783,190.241, G000.838+00.189, ,0.838,0.189,5.6,0.1,25.4,0.2,125.2,0.96,0,3, H87-H93,1.3, GBT, Anderson et al. (2011), 17436-2806,0.831,0.192,5.4, CS, Bronfman  Nyman  & May (1996),0,0,0,0,0,0,0, ,0,0,0,0,0,0,0,0,0, , , , ,0,0,0, ,0,0,0,0,0,0,0,0,0,0,0,0,0,1175.87,72.7253,124.371, ,0,0,0,0,0,0,0
G000.834-00.457, FA233, Q,0.834578,-0.456994,454.803, , ,0,0, , , , , , ,0, , , , , , ,0,0, , , ,0,0,0,0,0,0,0, ,0,0,0,0,0,0,0,0,0, , , , ,0,0,0, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, ,0,0,0,0,0,0,0
G000.843-00.106, FA232, C,0.843215,-0.105551,42.5, , ,0,0, , , , , , ,0, , , , , , ,0,0, , , ,0,0,0,0,0,0,0, ,0,0,0,0,0,0,0,0,0, , , , ,0,0,0, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, ,0,0,0,0,0,0,0
G000.929-00.520, FA236, Q,0.929599,-0.519467,42.5, , ,0,0, , , , , , ,0, , , , , , ,0,0, , , ,0,0,0,0,0,0,0, ,0,0,0,0,0,0,0,0,0, , , , ,0,0,0, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, ,0,0,0,0,0,0,0
G000.930-00.235, FA237, Q,0.930957,-0.234283,42.5, , ,0,0, , , , , , ,0, , , , , , ,0,0, , , ,0,0,0,0,0,0,0, ,0,0,0,0,0,0,0,0,0, , , , ,0,0,0, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, ,0,0,0,0,0,0,0
G000.957-00.234, , Q,0.95755,-0.233378,36.0997, , ,0,0, , , , , , ,0, , , , , , ,0,0, , , ,0,0,0,0,0,0,0, ,0,0,0,0,0,0,0,0,0, , , , ,0,0,0, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, ,0,0,0,0,0,0,0
G001.005-00.236, FQ111, K,1.00517,-0.235813,50.8306, G001.005-00.236, ,1.005,-0.236,2.5,0.1,22.4,0.3,32.2,0.38,0,3, H87-H93,1.3, GBT, Anderson et al. (2015b), ,0,0, , , ,0,0,0,0,0,0,0, ,0,0,0,0,0,0,0,0,0, , , , ,0,0,0, ,0,0,0,0,0,0,0,0,0,0,0,0,0,809.123,143.912,90.448, ,0,0,0,0,0,0,0
G001.011-00.217, , Q,1.01112,-0.216062,37.4506, , ,0,0, , , , , , ,0, , , , , , ,0,0, , , ,0,0,0,0,0,0,0, ,0,0,0,0,0,0,0,0,0, , , , ,0,0,0, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, ,0,0,0,0,0,0,0
G001.050+00.007, FA238, Q,1.05098,0.00730335,91.8735, , ,0,0, , , , , , ,0, , , , , , ,0,0, , , ,0,0,0,0,0,0,0, ,0,0,0,0,0,0,0,0,0, , , , ,0,0,0, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, ,0,0,0,0,0,0,0
G001.055-00.154, FA239, K,1.05599,-0.15342,126.311, G001.056-00.153, ,1.056,-0.153,-14.3,0.1,21.3,0.1,68.1,0.36,0,3, H87-H93,1.3, GBT, Anderson et al. (2015b), ,0,0, , , ,0,0,0,0,0,0,0, ,0,0,0,0,0,0,0,0,0, , , , ,0,0,0, ,0,0,0,0,0,0,0,0,0,0,0,0,0,1295.73,375.966,78.013, C,0,0,0,0,0,0,0
G001.061-00.235, FA240, Q,1.06139,-0.234035,42.5, , ,0,0, , , , , , ,0, , , , , , ,0,0, , , ,0,0,0,0,0,0,0, ,0,0,0,0,0,0,0,0,0, , , , ,0,0,0, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, ,0,0,0,0,0,0,0
G001.099-00.090, , Q,1.09932,-0.0894417,30.9593, , G001.119-00.098; Sgr D,0,0, , , , , , ,0, , , , , , ,0,0, , , ,0,0,0,0,0,0,0, ,0,0,0,0,0,0,0,0,0, , ,-19.9,0.1,0,0,0, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, ,0,0,0,0,0,0,0
G001.114-00.114, , Q,1.11435,-0.113853,20.5671, , G001.119-00.098; Sgr D,0,0, , , , , , ,0, , , , , , 17455-2800,1.127,-0.107,-15.6, CS, Bronfman  Nyman  & May (1996),0,0,0,0,0,0,0, ,0,0,0,0,0,0,0,0,0, , ,-19.9,0.1,0,0,0, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, ,0,0,0,0,0,0,0
G001.119-00.266, FA242, Q,1.11913,-0.26553,221.121, , ,0,0, , , , , , ,0, , , , , , ,0,0, , , ,0,0,0,0,0,0,0, ,0,0,0,0,0,0,0,0,0, , , , ,0,0,0, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, ,0,0,0,0,0,0,0
G001.125-00.106, G001.125-00.105; G001.119-00.098, K,1.12515,-0.105151,60, G001.119-00.098; Sgr D, G001.119-00.098; Sgr D,1.119,-0.098,-19.9,0.1,24.5,0.2,141.84,0.81,0,3, H91;H92,3, NRAO 140', Quireza et al. (2006), 17455-2800,1.127,-0.107,-15.6, CS, Bronfman  Nyman  & May (1996),0,0,0,0,0,0,0, ,0,0,0,0,0,0,0,0,0, , , , ,0,0,0, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, ,0,0,0,0,0,0,0
